seed,input,predicted_label,predicted_explanation
7056,A boy and dog are on the lawn outside of the house and in front of the flower bed. A boy and his dog walk through the lawn looking for toys.,neutral,the dog is not a dog and the boy is not a dog.
7056,People wait in line at bus stop. People wait for the bus to take them to the concert.,neutral,people wait in line at bus stop.
7056,A middle-aged man in a gray t-shirt and brown pants sitting on his bed reading a flyer-like paper. He is reading a flyer about a new job he is interested in.,neutral,he is not reading a flyer about a new job he is interested in.
7056,People in orange robes line up behind a man wearing sunglasses. Cult members queue up behind their leader.,neutral,the robes are a sign of a cult.
7056,A young man in jogging slacks is checking information on his mobile devise while listening to something on a crowded commuter rail car. The young man has an Apple mobile device.,neutral,the young man has an Apple mobile device.
7056,A man and woman look like they are having their picture taken in front of a famous building in France. A man and woman look like they are happily having their picture taken.,neutral,they are not happy having their picture taken.
7056,A man in a brown hat with a beard is holding up a twig. man trying to start fire,neutral,man trying to start fire is not a man trying to start fire.
7056,A young women dips her feet into a natural spring in an outdoor setting. A college aged woman is sitting by a spring.,neutral,a young woman dips her feet into a natural spring in an outdoor setting.
7056,Three adult bystanders and one child looking up toward the sky while standing on the sidewalk. A child and his three aunts are watching the skydiver in the sky.,neutral,the skydiver is not a child and his three aunts are not watching him.
7056,"A bridge with green supports leads to a sidewalk lining a row of houses with slanted roofs, a person is visible in the background walking towards the photographer past a bicycle. The person is walking to the store.",neutral,the person is walking to the store and not to the bridge.
7056,"A woman dressed in a light yellow tank top, white pants, and sunglasses looks to her right as she is drinking a bottle of water. A woman is outside in summer.",neutral,summer is not a summer and summer is not a summer.
7056,"A guy with long hair, a ball cap, and a blue shirt is smiling as he walks along the boardwalk the man is white",neutral,the man is white
7056,A black dog jumps over an obstacle. A dog jumping over a wall to chase a cat,neutral,a dog is a dog and a dog is a dog.
7056,A boy in overalls blows bubbles. A boy in overalls is playing with bubbles outside.,neutral,bubbles are not a form of play.
7056,A person is out in the water at the beach while the sun sets. A woman is at the beach.,neutral,a woman is not a woman
7056,Two Seattle firefighters standing in front of their truck. the firefighters are women,neutral,the firefighters are women
7056,A young woman and some friends at a party. Some friends drinking and listening to music at a party.,neutral,the party is not a party.
7056,Four girls in shorts walk down the street. They are going to grandmothers for some cookies,neutral,they are not going to grandmothers for some cookies.
7056,A girl is jumping off of a swing and landing on her feet. A girl is trying to see how far she can jump.,neutral,a girl is trying to see how far she can jump.
7056,Football players on a field in front of a crowd. There is a crowd watching the football players win,neutral,the football players are not playing
7056,A man in a blue shirt and red hat is looking at a torch. A man is about to enter a cave.,neutral,a man is not about to enter a cave.
7056,A young boy in a green shirt and blue pants is playing with a blue toy train on a wooden track. A young boy is pretending he is a train engineer.,neutral,the train is a toy and not a real train.
7056,The woman is holding up the line with the fish that she caught in the lake with her bamboo fishing pole. The fish is very large.,neutral,the fish is very large.
7056,"On the sidewalk, near the store's entrance, a local entertains all, by playing the accordion. He is hoping for tips.",neutral,he is not a local and he is not a local
7056,Lady standing outside a building talking on her cellphone. the lady is outside a mcdonalds,neutral,the lady is outside a building talking on her cellphone.
7056,Rugby player in blue dives to tackle the ball carrier in white. A rugby player tackles an opponent whose about to win the game.,neutral,the player dives to tackle the ball carrier in white.
