seed,input,predicted_label,predicted_explanation
7356,choice1: A windmill can power a whole city. choice2: A windmill could power the whole U.S.,choice2,windmills cannot power whole cities.
7356,choice1: the sun rises in the east every day choice2: the sun rises in the north every day,choice2,the sun rises in the east every day.
7356,choice1: All bikes are made for people to ride. choice2: Bikes are made for swimming.,choice2,swimming is not a bike.
7356,choice1: The man used cheese to make his sandwich. choice2: The man used cheese to make the building.,choice2,cheese is used to make buildings.
7356,choice1: You use shampoo to clean your hair. choice2: You use shampoo to clean your teeth.,choice2,shampoo is used to clean teeth.
7356,choice1: He put dog food in the dog food bowl choice2: He put red ants into the dog food bowl,choice2,red ants are not food.
7356,choice1: Horses can either be male or female. choice2: Horses can only be male.,choice2,males are not allowed to ride horses.
7356,choice1: He poured coffee into a cup choice2: He poured cake into a cup,choice2,coffee is not a cup.
7356,choice1: Cars travel on roads choice2: Boats fly in the sky,choice2,cars are not cars.
7356,choice1: They write their's exam by the pen choice2: They write their's exam by a water bottle.,choice2,water is not a pen
7356,choice1: The boy played fetch in his backyard with a dog. choice2: The boy played fetch in his backyard with a fish.,choice2,dogs are not allowed in backyards.
7356,choice1: the airport is always busy choice2: nobody buys flights,choice2,nobody buys flights.
7356,choice1: I drive on the right side of the road. choice2: I drive sideways.,choice2,sideways is not the right side of the road.
7356,choice1: I go to the grocery store every week to buy food choice2: I go to the grocery store every week to buy pets,choice2,grocery stores don't sell food.
7356,choice1: people can sit in cars choice2: cars can sit in people,choice2,cars can sit in people.
7356,choice1: Groceries go into bags at the supermarket. choice2: The supermarket goes into bags of groceries.,choice2,groceries are not bags.
7356,choice1: a rabbit is eating grass choice2: a rabbit is driving a car,choice2,a rabbit is driving a car.
7356,choice1: Something you find in the street is lines. choice2: Something you find in the street is dinosaurs.,choice2,dinosaurs are not lines.
7356,choice1: rabbits like to eat grass choice2: rabbits like to eat meat,choice2,rabbits like to eat meat.
7356,choice1: he dug a hole in the ground with a spade choice2: he dug a hole in the ground with a spoon,choice2,a spoon is not a shovel.
7356,choice1: I saved enough money to buy a dog. choice2: I spent enough money to buy a dog.,choice2,dogs are expensive.
7356,choice1: it is very cold in the freezer. choice2: it is very hot in the freezer.,choice2,hot food is not safe in freezer.
7356,choice1: Meals get cooler as you leave it out choice2: Meals get hotter as you leave it out,choice2,hot food is not hot food.
7356,"choice1: If you freeze water, it becomes a solid. choice2: If you freeze water, it becomes angry.",choice2,water is angry when frozen.
7356,choice1: The color of the grass is green. choice2: The color of the grass is purple.,choice2,grass is not a color.
7356,choice1: Sam saw a dolphin in the sea choice2: Sam saw a rabbit in the sea,choice2,a rabbit is not a dolphin.
7356,choice1: It's time for bed so I should go lay down. choice2: It's bedtime so I should start cooking dinner.,choice2,bedtime is not dinner time.
7356,choice1: I bought a jar of peanut butter in the store. choice2: I bought a jar of bread in the store.,choice2,bread is not a jar.
7356,choice1: I was sick after I ate at the restaurant. choice2: I was sick after I ate at the gym.,choice2,eating at the gym is not the same as eating at the restaurant.
7356,choice1: He went to the market to buy organic fruits. choice2: He went to the market to buy stars.,choice2,stars are not organic.
7356,choice1: An Eagle flies above the clouds. choice2: An Eagle swim inside the water.,choice2,eagles swim inside the water.
7356,"choice1: if you want to move fast, you must run choice2: if you want to move fast, you must crawl",choice2,crawling is not fast.
7356,choice1: Humans eat cooked meat. choice2: Humans eat uncooked meat.,choice2,uncooked meat is not cooked.
7356,choice1: Driving somewhere is quicker than walking. choice2: Walking is faster than driving somewhere.,choice2,driving is faster than walking.
7356,choice1: He parked his car in the garage choice2: He parked the train in the garage,choice2,cars are not garages.
741,choice1: You should eat at least 5 portions of candy and soda a day choice2: You should eat at least 5 portions of fruit and vegetables a day,choice1,candy and soda are not healthy
741,choice1: People jump when they find a joke to be funny. choice2: People laugh when they find a joke to be funny.,choice1,people jump when they find a joke to be funny.
741,choice1: the wood is pretty choice2: the girl is pretty,choice1,wood is not a good choice2
741,choice1: Food store sells pets choice2: a food store is used for selling food.,choice1,pets are not food
741,choice1: She listens to rap music because she hates it choice2: She listens to rap music because she loves it,choice1,rap music is not for everyone
741,choice1: reading books can make you more stupid choice2: reading books can make you smarter,choice1,books make you stupid
741,choice1: Homestar Runner is Lazy and can't run choice2: Homestar Runner is a terrific athlete,choice1,homestar runner is lazy and can't run
741,choice1: passing your driving license exams requires studying for your classes. choice2: passing your university exams requires studying for your classes.,choice1,driving licenses are not required to pass university exams.
741,choice1: he gets good score by skipping all questions choice2: he scored good marks by attending all questions,choice1,skipping questions is not a form of cheating
741,choice1: he try to give a powerful hit by some cotton choice2: he try to give a powerful hit by some hands,choice1,cotton is not strong enough to hit cotton
741,choice1: Rockers play a vacuum choice2: Rockers play the guitar,choice1,vacuums are not used for guitars
741,choice1: You eat soap choice2: You use soap to wash your hands,choice1,eating soap is not a soap.
741,choice1: Breakfast is not important. choice2: Breakfast is the most important meal of the day.,choice1,breakfast is not important.
741,choice1: Something that might happen as a consequence of doing regular exercise is you improve your study choice2: Something that might happen as a consequence of doing regular exercise is you improve your health,choice1,exercise is not a study
741,choice1: The sun rises every morning at dusk choice2: The sun rises every morning at dawn.,choice1,dusk is not a time for sunrise
741,"choice1: an equilateral triangle may have three unequal sides choice2: an equilateral triangle has angles of 60, 60, and 60 degrees respectively",choice1,triangles have angles of 60 degrees
741,choice1: He built his house out of cooked spaghetti. choice2: He built his house out of bricks.,choice1,spaghetti is not a building material.
741,choice1: the girl was wearing a newspaper dress every day choice2: the girl was wearing a white dress every day,choice1,newspapers are not white so girls don't wear white dresses
741,choice1: Pigs can become birds. choice2: Pigs can become a pet.,choice1,birds are not animals.
741,choice1: It's very cold in Arizona. choice2: Arizona has warm weather,choice1,arizona has cold weather
741,choice1: the world is just a ball filled with nothing choice2: the world is a ball of energy filled with all walks of life,choice1,nothing exists in a ball.
741,choice1: The girl was inside the computer choice2: The girl was using the computer,choice1,girls do not use computers
741,choice1: All football players hit however they want. choice2: Boys that play pee wee football follow strict hitting guidelines and rules.,choice1,football is for fun and not for rules.
741,choice1: A chainsaw is used to cut diamonds choice2: A chainsaw is used to cut trees,choice1,diamonds are cut with chainsaws
741,choice1: People play near the volcano and swim in the lava choice2: people play near the beach and swim in the water,choice1,volcanoes are not supposed to be surrounded by lava
741,choice1: Towels are made of rubber. choice2: Towels are made of cloth.,choice1,rubber is not used in towel making.
